MovieId,Actor
2177,William Devane
2177,Barbara Harris
2177,Bruce Dern
2178,Barry Foster
2178,Alec McCowen
2178,Jon Finch
2179,Frederick Stafford
2180,Paul Newman
2180,Julie Andrews
2181,Sean Connery
2181,Diane Baker
2181,Martin Gabel
2183,The Lord Miles
2183,Brenda de Banzie
2183,(The Right Honourable)
2183,James Stewart
2183,Christopher Olsen
2183,Reggie Nalder
2183,(CBE)
2183,Daniel Gélin
2183,Doris Day
2184,Mildred Natwick
2184,John Forsythe
2184,Royal Dano
2184,Jerry Mathers
2184,Edmund Gwenn
2184,Mildred Dunnock
2185,Karl Malden
2185,Brian Aherne
2185,Otto Eduard Hasse
2185,Montgomery Clift
2185,Anne Baxter
2186,Robert Walker
2186,Ruth Roman
2186,Farley Granger
2187,Jane Wyman
2187,Marlene Dietrich
2187,Alastair Sim
2187,Richard Todd
2188,Salma Hayek
2188,Mike Myers
2188,Sherry Stringfield
2188,Breckin Meyer
2188,Sela Ward
2188,Neve Campbell
2188,Ryan Phillippe
2189,Charis Michelsen
2193,Billy Barty
2193,Joanne Whalley
2193,Val Kilmer
2193,Warwick Davis
2193,Jean Marsh
2194,Sean Connery
2194,Robert De Niro
2194,Kevin Costner
2194,Andy García
2195,Christopher McDonald
2195,Chevy Chase
2195,Artie Lange
2195,Don Rickles
2195,Jack Warden
2195,Traylor Howard
2195,Norm Macdonald
2196,Lela Rochon
2196,Paul Sorvino
2196,Jean-Claude Van Damme
2196,Rob Schneider
2196,Michael Wong
2199,Jill Clayburgh
2199,Peter Falk
2199,George Chandler
2199,Sally Kirkland
2199,George Chandler
2199,Sally Kirkland
2199,Peter Falk
2199,Jill Clayburgh
2201,Alida Valli
2201,Ann Todd
2201,Gregory Peck
2201,Charles Laughton
2203,Teresa Wright
2203,Henry Travers
2203,Macdonald Carey
2203,Joseph Cotten
2203,Patricia Collinge
2204,Norman Lloyd
2204,Robert Cummings
2204,Priscilla Lane
2204,Otto Kruger
2205,Keira Knightley
2205,Keira Knightley
2205,Orlando Bloom
2205,Kevin McNally
2205,Orlando Bloom
2205,Johnny Depp
2205,Keira Knightley
2205,Kevin McNally
2205,Keira Knightley biography and credits
2205,Johnny Depp
2205,Keira Knightley biography and credits
2205,Johnny Depp
2205,Keira Knightley biography and credits
2205,Kevin McNally
2205,Orlando Bloom
2211,Peter Lorre
2211,Madeleine Carroll
2211,Robert Young
2212,Leslie Banks
2212,Frank Vosper
2212,Nova Pilbeam
2212,Peter Lorre
2212,Edna Clara Best
2215,Joan Barry
2215,Henry Kendall
2215,Joan Barry
2215,Henry Kendall
2216,C. V. France
2216,John Longden
2216,Helen Haye
2216,Jill Esmond
2216,Phyllis Konstam
2216,Edmund Gwenn
2217,Donald Calthrop
2217,Donald Calthrop
2217,Tommy Handley
2217,Tommy Handley
2219,Norah Baring
2219,Herbert Marshall
2221,Anny Ondra
2221,John Longden
2221,Cyril Ritchard
2226,Hiroyuki Sanada
2226,Nanako Matsushima
2226,Yoichi Numata
2230,Gertrude McCoy
2230,Gertrude McCoy
2230,Seymour Hicks
2230,Seymour Hicks
2232,Nicole de Boer
2232,David Hewlett
2232,Julian Richings
2232,Andrew Miller
2232,Wayne Robson
2232,Maurice Dean Wint
2232,Nicky Guadagni
2236,Ashley Judd
2236,Ian Michael Smith
2236,Oliver Platt
2237,Donald Sutherland
2237,Billy Crudup
2237,Monica Potter
2238,Giancarlo Giannini
2238,Fernando Rey
2240,Adam Baldwin
2240,Kathryn Grody
2240,Matt Dillon
2240,John Houseman
2240,Craig Richard Nelson
2240,Ruth Gordon
2241,George Segal
2241,Hildegarde Neil
2241,Glenda Jackson
2241,Mary Barclay
2241,Paul Sorvino
2242,Jamie Lee Curtis
2242,C. Thomas Howell
2242,Jennifer Jason Leigh
2242,Patrick Swayze
2242,Troy Donahue
2243,Albert Brooks
2243,Holly Hunter
2244,Michael Ontkean
2244,Susanna Hoffs
2244,Joan Cusack
2244,John Terlesky
2244,Dedee Pfeiffer
2245,Sigourney Weaver
2245,Harrison Ford
2245,Melanie Griffith
2247,Michelle Pfeiffer
2247,Mercedes Ruehl
2247,Alec Baldwin
2247,Matthew Modine
2248,John Mahoney
2248,John Cusack
2248,Ione Skye
2249,Rick Moranis
2249,Joan Cusack
2249,Steve Martin
2250,Joan Cusack
2250,Jessica Lange
2250,Arliss Howard
2252,Brian Dennehy
2252,William H. Macy
2252,Jake T. Austin
2252,Robert Reiner
2252,Forest Whitaker
2252,Whoopi Goldberg
2252,Raven-Symoné
2252,Mandy Patinkin
2252,Dana Reeve
2252,Joe Torre
2252,Robert Reiner
2252,Forest Whitaker
2252,Whoopi Goldberg
2252,Richard Kind
2252,Mandy Patinkin
2252,Brian Dennehy
2252,Raven-Symoné
2252,Robin Williams
2252,Joe Torre
2252,Dana Reeve
2252,Forest Whitaker
2252,Whoopi Goldberg
2252,Richard Kind
2252,William H. Macy
2252,Brian Dennehy
2252,Jake T. Austin
2252,Robin Williams
2252,Mandy Patinkin
2252,Richard Kind
2252,William H. Macy
2252,Jake T. Austin
2252,Robert Reiner
2252,Joe Torre
2252,Dana Reeve
2252,Robin Williams
2252,Raven-Symoné
2253,LL Cool J
2253,Robin Wright
2253,Joan Cusack
2253,Michael Gambon
2253,Robin Williams
2254,Jacqueline Bisset
2254,George C. Scott
2254,Melissa Gilbert
2255,Sean Young
2255,Michael McKean
2255,Dabney Coleman
2257,Demi Moore
2257,Jon Cryer
2259,Demi Moore
2259,Joseph Bologna
2259,Valerie Harper
2259,Michael Caine
2259,Michelle Johnson
2260,Demi Moore
2260,Tom Skerritt
2260,Veronica Cartwright
2260,Emilio Estevez
2261,Demi Moore
2261,Curtis Armstrong
2261,Bobcat Goldthwait
2261,John Cusack
2263,Peter Friedman
2263,Michael Biehn
2263,Demi Moore
2263,Jürgen Prochnow
2264,Sean Penn
2264,Hoyt Axton
2264,Bruno Kirby
2264,Demi Moore
2264,Ray McAnally
2264,Robert De Niro
2264,James Russo
2265,Chevy Chase
2265,Dan Aykroyd
2265,Demi Moore
2265,John Candy
2267,Glenne Headly
2267,Bruce Willis
2267,Demi Moore
2267,John Pankow
2267,Harvey Keitel
2268,Kiefer Sutherland
2268,Kevin Bacon
2268,James Marshall
2268,Demi Moore
2268,Jack Nicholson
2268,Tom Cruise
2268,Kevin Pollak
2269,Oliver Platt
2269,Seymour Cassel
2269,Demi Moore
2269,Woody Harrelson
2269,Robert Redford
2272,Renée Zellweger
2272,Meryl Streep
2273,Chris Tucker
2273,Elizabeth Peña
2273,Chris Penn
2273,Tom Wilkinson
2273,Jackie Chan
2275,Jeffrey Falcon
2276,Barbara Hershey
2276,Kris Kristofferson
2276,Leelee Sobieski
2278,Robert De Niro
2278,Stellan Skarsgård
2278,Jean Reno
2278,Natascha McElhone
2280,Joaquin Phoenix
2280,Vince Vaughn
2280,Georgina Cates
2280,Scott Wilson
2281,Jeanne Tripplehorn
2281,Jason Barry
2281,Denis Leary
2281,Famke Janssen
2281,Lenny Clarke
2281,Billy Crudup
2281,Ian Hart
2281,Greg Dulli
2281,Colm Meaney
2281,John Diehl
2282,Mink Stole
2282,Bess Armstrong
2282,Brendan Sexton III
2282,Christina Ricci
2282,Edward Furlong
2282,Mary Kay Place
2282,Lili Taylor
2283,Jill Bennett
2283,Debra Winger
2283,Campbell Scott
2283,Timothy Spall
2283,John Malkovich
2283,Campbell Scott
2283,Debra Winger
2283,Jill Bennett
2283,Timothy Spall
2283,John Malkovich
2284,Nirmal Pandey
2284,Seema Biswas
2286,Peter Sellers
2286,Helen Mirren
2286,David Tomlinson
2286,Sid Caesar
2287,James Arness
2287,Edmund Gwenn
2287,James Whitmore
2290,Marie-Christine Barrault
2290,Woody Allen
2290,Charlotte Rampling
2290,Tony Roberts
2291,Anthony Michael Hall
2291,Alan Arkin
2291,Johnny Depp
2291,Dianne Wiest
2291,Vincent Price
2291,Winona Ryder
2291,Kathy Baker
2292,Reese Witherspoon
2292,Christine Taylor
2292,Paul Rudd
2294,Dan Aykroyd
2294,Jennifer Lopez
2294,Sylvester Stallone
2294,Christopher Walken
2294,Paul Mazursky
2294,Jane Curtin
2294,Grant Shaud
2294,Anne Bancroft
2294,Sharon Stone
2294,Gene Hackman
2294,Woody Allen
2294,John Mahoney
2294,Danny Glover
2294,Grant Shaud
2294,Jane Curtin
2294,Paul Mazursky
2294,Christopher Walken
2294,Sylvester Stallone
2294,Jennifer Lopez
2294,Dan Aykroyd
2294,Woody Allen
2294,John Mahoney
2294,Danny Glover
2294,Gene Hackman
2294,Sharon Stone
2294,Anne Bancroft
2295,Oliver Platt
2295,Allison Janney
2295,Matt McGrath
2295,Billy Connolly
2295,Stanley Tucci
2295,Lili Taylor
2295,Elizabeth Bracco
2295,Richard Jenkins
2295,Campbell Scott
2295,Steve Buscemi
2295,Allan Corduner
2295,Isabella Rossellini
2296,Molly Shannon
2296,Will Ferrell
2296,Chris Kattan
2296,Richard Grieco
2297,Cuba Gooding Jr.
2297,Max von Sydow
2297,Annabella Sciorra
2297,Robin Williams
2299,Sally O'Neil
2299,Jean Hersholt
2299,Phyllis Haver
2301,Dom DeLuise
2301,Mel Brooks
2301,Madeline Kahn
2301,Harvey Korman
2302,Mitchell Whitfield
2302,Joe Pesci
2302,Ralph Macchio
2303,Keith Carradine
2303,Ronee Blakley
2303,Geraldine Chaplin
2303,Henry Gibson
2303,Michael Murphy
2304,Nellie Bly Baker
2304,Milton G. G. Sills
2304,María Corda
2306,Kelly Preston
2306,Robert Loggia
2306,Jeff Goldblum
2306,Jon Cryer
2306,Eddie Murphy
2307,Gina Gershon
2307,Stephen Baldwin
2307,Chris Penn
2307,Mike McGlone
2308,Hari Rhodes
2308,Alex Rocco
2308,Vonetta McGee
2310,Gena Rowlands
2310,Sharon Stone
2310,Kieran Culkin
2310,Elden Henson
2310,James Gandolfini
2315,Jennifer Tilly
2315,Nick Stabile
2315,Brad Dourif
2315,John Ritter
2315,Katherine Heigl
2316,Sandra Bullock
2316,Nicole Kidman
2316,Dianne Wiest
2316,Stockard Channing
2316,Aidan Quinn
2317,Stanley Tucci
2317,David Arquette
2317,Mary McCormack
2318,Jane Adams
2318,Jon Lovitz
2318,Ben Gazzara
2318,Philip Seymour Hoffman
2318,Louise Lasser
2318,Lara Flynn Boyle
2318,Elizabeth Ashley
2318,Dylan Baker
2320,Brad Renfro
2320,Ian McKellen
2321,Reese Witherspoon
2321,Jeff Daniels
2321,Tobey Maguire
2321,Don Knotts
2321,William H. Macy
2321,Joan Allen
2322,Rutger Hauer
2322,Jeroen Krabbé
2322,Edward Fox
2326,Lisanne Falk
2326,Bulle Ogier
2326,Graham Greene
2326,William Baldwin
2326,Anne Parillaud
2327,James Remar
2327,Debbie Harry
2327,Christian Slater
2327,William Hickey
2327,David Johansen
2329,Edward Furlong
2329,Edward Norton
2329,Avery Brooks
2329,Elliott Gould
2329,Stacy Keach
2331,Holly Hunter
2331,Martin Donovan
2331,Queen Latifah
2331,Danny DeVito
2332,Taral Hicks
2332,Method Man
2332,DMX
2332,Tionne Watkins
2332,Nas
2335,Kathy Bates
2335,Henry Winkler
2335,Jerry Reed
2335,Adam Sandler
2336,The Lord Attenborough
2336,Christopher Eccleston
2336,Joseph Fiennes biography and credits
2336,Cate Blanchett
2336,Joseph Fiennes
2336,Lord Attenborough
2337,Christian Bale
2337,Toni Collette
2337,Jonathan Rhys Meyers
2337,Ewan McGregor
2337,Jonathan Rhys Meyers
2337,Toni Collette
2337,Ewan McGregor
2337,Christian Bale
2337,Toni Collette
2337,Jonathan Rhys Meyers
2337,Ewan McGregor
2337,Christian Bale
2338,Matthew Settle
2338,Brandy
2338,Matthew Settle
2338,Brandy
2338,Matthew Settle
2338,Brandy
2339,Jessica Biel Timberlake
2339,Adam Lavorgna
2339,Gary Cole
2339,Sean O'Bryan
2340,Jeffrey Tambor
2340,Marcia Gay Harden
2340,Brad Pitt
2340,Anthony Hopkins
2341,Bríd Brennan
2341,Kathy Burke
2341,Meryl Streep
2341,Catherine McCormack
2341,Rhys Ifans biography and credits
2341,Michael Gambon
2341,Sophie Thompson
2344,T. K. Carter
2344,Rebecca De Mornay
2344,John P. Ryan
2344,Kenneth McMillan
2344,Eric Roberts
2344,Jon Voight
2344,Kyle T. Heffner
2346,Peter Masterson
2346,Patrick O'Neal
2346,Tina Louise
2346,Katharine Ross
2346,Nanette Newman
2346,Paula Prentiss
2347,Kenneth McMillan
2347,Daryl Hannah
2347,Geraldine Page
2347,Eric Roberts
2347,Burt Young
2348,Gary Oldman
2351,Dorian Gray
2351,François Périer
2351,Giulietta Masina
2351,Amedeo Nazzari
2351,Franca Marzi
2352,JoBeth Williams
2352,Kevin Kline
2352,Mary Kay Place
2352,Glenn Close
2352,Meg Tilly
2352,Jeff Goldblum
2353,Jake Busey
2353,Jon Voight
2353,Loren Dean
2353,Regina King
2353,Barry Pepper
2353,Scott Caan
2353,Will Smith
2353,Gene Hackman
2355,Dave Foley
2355,Kevin Spacey
2355,Julia Louis-Dreyfus
2356,Leonardo DiCaprio
2356,Judy Davis
2356,Bebe Neuwirth
2356,Winona Ryder
2356,Hank Azaria
2356,Joe Mantegna
2356,Famke Janssen
2356,Kenneth Branagh
2356,Melanie Griffith
2356,Michael Lerner
2357,Vinícius de Oliveira
2357,Marília Pêra
2358,Nastassja Kinski
2358,Stellan Skarsgård
2358,Sergej Trifunović
2358,Nataša Ninković
2359,Ian Bannen
2359,David Kelly
2359,Fionnula Flanagan
2359,Susan Lynch
2359,James Nesbitt
2361,Mink Stole
2361,David Lochary
2361,Divine
2361,Mary Vivian Pearce
2361,Edith Massey
2362,Béla Lugosi
2362,Dolores Fuller
2362,Timothy Farrell
2363,Akira Takarada
2363,Takashi Shimura
2363,Akihiko Hirata
2363,Momoko Kōchi
2363,Akihiko Hirata
2363,Momoko Kōchi
2363,Takashi Shimura
2363,Akira Takarada
2364,Raymond Burr
2364,Raymond Burr
2366,Robert Armstrong
2366,Bruce Cabot
2366,Fay Wray
2367,Charles Grodin
2367,Jessica Lange
2368,John Ashton
2368,Linda Hamilton
2369,Madonna
2369,Aidan Quinn
2370,Powers Boothe
2370,Meg Foster
2371,Richard Libertini
2371,Joe Don Baker
2371,Tim Matheson
2371,Chevy Chase
2371,Dana Wheeler-Nicholson
2371,Kareem Abdul-Jabbar
2371,Chevy Chase
2371,Dana Wheeler-Nicholson
2371,Kareem Abdul-Jabbar
2371,Tim Matheson
2371,Joe Don Baker
2371,Richard Libertini
2372,Cleavon Little
2372,Julianne Phillips
2372,Chevy Chase
2372,Richard Libertini
2373,Arnold Schwarzenegger
2373,Paul L. Smith
2373,Sandahl Bergman
2373,Ronald Lacey
2373,Brigitte Nielsen
2375,Shelley Long
2375,Tom Hanks
2375,Alexander Godunov
2375,Maureen Stapleton
2376,Christopher Walken
2376,Tanya Roberts
2376,Grace Jones
2376,Roger Moore
2377,Peter Firth
2377,Steve Railsback
2378,George Gaynes
2378,Steve Guttenberg
2378,Kim Cattrall
2378,Bubba Smith
2379,Art Metrano
2379,Marion Ramsey
2379,George Gaynes
2379,David Graf
2379,Colleen Camp
2379,Bubba Smith
2379,Steve Guttenberg
2379,Michael Winslow
2380,Art Metrano
2380,Marion Ramsey
2380,George Gaynes
2380,David Graf
2380,Bobcat Goldthwait
2380,Bubba Smith
2380,Steve Guttenberg
2380,Michael Winslow
2381,Michael Winslow
2381,David Graf
2381,Colleen Camp
2381,Steve Guttenberg
2381,Bubba Smith
2381,Bobcat Goldthwait
2381,Sharon Stone
2381,G. W. Bailey
2381,Marion Ramsey
2381,George Gaynes
2381,Lance Kinsey
2383,G. W. Bailey
2383,Matt McCoy
2383,Kenneth Mars
2383,Lance Kinsey
2383,George Gaynes
2383,David Graf
2383,Michael Winslow
2383,Marion Ramsey
2383,Bubba Smith
2384,Mickey Rooney
2387,Jeremy Piven
2387,Christian Slater
2387,Daniel Stern
2387,Cameron Diaz
2387,Leland Orser
2387,Jon Favreau
2387,Jeanne Tripplehorn
2389,Vince Vaughn
2389,Julianne Moore
2389,Anne Heche
2389,William H. Macy
2390,Jane Horrocks
2390,Ewan McGregor
2390,James Broadbent
2390,Michael Caine
2390,Brenda Blethyn
2392,Michael Keaton
2392,Mark Addy
2392,Kelly Preston
2392,Joseph Cross
2393,Brent Spiner
2393,Jonathan Frakes
2393,Donna Murphy
2393,Patrick Stewart
2393,Gates McFadden
2393,F. Murray Abraham
2393,Anthony Zerbe
2393,Marina Sirtis
2393,LeVar Burton
2394,Michelle Pfeiffer
2394,Steve Martin
2394,Ralph Fiennes
2394,Martin Short
2394,Danny Glover
2394,Val Kilmer
2394,Patrick Stewart
2394,Jeff Goldblum
2394,Helen Mirren
2394,Sandra Bullock
2394,Val Kilmer
2394,Patrick Stewart
2394,Jeff Goldblum
2394,Helen Mirren
2394,Sandra Bullock
2394,Martin Short
2394,Michelle Pfeiffer
2394,Steve Martin
2394,Ralph Fiennes
2394,Danny Glover
2395,Olivia Williams
2395,Seymour Cassel
2395,Bill Murray
2395,Mason Gamble
2395,Brian Cox
2396,Joseph Fiennes
2396,Gwyneth Paltrow
2396,Martin Clunes
2396,Jim Carter
2396,Judi Dench
2396,Antony Sher
2396,Colin Firth
2396,Simon Callow
2396,Mark Williams
2396,Ben Affleck
2396,Tom Wilkinson
2396,Imelda Staunton
2396,Joseph Fiennes biography and credits
2397,Željko Ivanek
2398,Natalie Wood
2398,John Payne
2398,Jerome Cowan
2398,Porter Hall
2398,Gene Lockhart
2398,William Frawley
2398,Edmund Gwenn
2398,Maureen O'Hara
2398,Philip Tonge
2400,Sam Elliott
2400,Abe Vigoda
2400,Rutanya Alda
2400,Michael Constantine
2400,Rebecca Harrell Tickell
2401,Michael Moriarty
2401,Sydney Penny
2401,Chris Penn
2401,Richard Dysart
2401,Carrie Snodgress
2401,Richard Kiel
2401,Clint Eastwood
2401,John Russell
2401,Doug McGrath
2402,Richard Crenna
2402,Steven Berkoff
2402,Charles Napier
2402,Sylvester Stallone
2403,Brian Dennehy
2403,Richard Crenna
2403,Sylvester Stallone
2404,Richard Crenna
2404,Sylvester Stallone
2405,Danny DeVito
2405,Kathleen Turner
2405,Michael Douglas
2406,Kathleen Turner
2406,Michael Douglas
2406,Alfonso Arau
2406,Manuel Ojeda
2406,Danny DeVito
2407,Gwen Verdon
2407,Tahnee Welch
2407,Herta Ware
2407,Wilford Brimley
2407,Jack Gilford
2407,Don Ameche
2407,Steve Guttenberg
2407,Hume Cronyn
2407,Maureen Stapleton
2407,Jessica Tandy
2407,Brian Dennehy
2407,Don Ameche
2407,Tahnee Welch
2407,Gwen Verdon
2407,Wilford Brimley
2407,Herta Ware
2407,Jack Gilford
2407,Maureen Stapleton
2407,Hume Cronyn
2407,Steve Guttenberg
2407,Jessica Tandy
2407,Brian Dennehy
2408,Gwen Verdon
2408,Steve Guttenberg
2408,Barret Oliver
2408,Maureen Stapleton
2408,Jack Gilford
2408,Don Ameche
2408,Tahnee Welch
2408,Jessica Tandy
2408,Wilford Brimley
2408,Hume Cronyn
2409,Burgess Meredith
2409,Sylvester Stallone
2409,Carl Weathers
2409,Talia Shire
2409,Burt Young
2410,Burgess Meredith
2410,Sylvester Stallone
2410,Carl Weathers
2410,Talia Shire
2410,Burt Young
2411,Burt Young
2411,Carl Weathers
2411,Talia Shire
2411,Dolph Lundgren
2411,Sylvester Stallone
2411,Brigitte Nielsen
2412,Sylvester Stallone
2412,Burgess Meredith
2412,Tommy Morrison
2412,Sage Stallone
2412,Talia Shire
2412,Burt Young
2413,Christopher Lloyd
2413,Michael McKean
2413,Madeline Kahn
2413,Tim Curry
2413,Lesley Ann Warren
2414,Freddie Jones
2414,Susan Fleetwood
2414,Nigel Stock
2414,Brian Oulton
2414,Alan Cox
2414,Roger Ashton-Griffiths
2414,Sophie Ward
2414,Nicholas Rowe
2414,Anthony Higgins
2415,Kevin Kline
2415,Bonnie Bedelia
2415,Sissy Spacek
2417,Jack Nicholson
2417,Meryl Streep
2418,Sela Ward
2418,Bess Armstrong
2418,Tom Hanks
2418,Barry Corbin
2418,Eva Marie Saint
2418,Jackie Gleason
2420,William Zabka
2420,Ralph Macchio
2420,Elisabeth Shue
2423,Chevy Chase
2424,Parker Posey
2424,Jean Stapleton
2424,Meg Ryan
2424,Greg Kinnear
2424,Steve Zahn
2424,Tom Hanks
2424,Dave Chappelle
2425,Adrian Dunbar
2425,Jon Voight
2425,Angeline Ball
2425,Maria Doyle Kennedy
2425,Brendan Gleeson
2426,Kenneth Branagh
2426,Ray Stevenson
2426,Gemma Jones
2426,Helena Bonham Carter
2426,Holly Aird
2427,John Cusack
2427,Nick Nolte
2427,Jim Caviezel
2427,Woody Harrelson
2427,Sean Penn
2427,George Clooney
2427,Adrien Brody
2427,John C. Reilly
2427,John Travolta
2427,Ben Chaplin
2428,Laura Harris
2428,Elijah Wood
2428,Clea DuVall
2428,Jordana Brewster
2428,Famke Janssen
2428,Usher
2428,Jon Stewart
2428,Shawn Hatosy
2428,Josh Hartnett
2428,Bebe Neuwirth
2428,Piper Laurie
2429,Regina King
2429,Naveen Andrews
2429,Rade Šerbedžija
2429,David Paymer
2430,Terry Moore
2430,Frank McHugh
2430,Ben Johnson
2430,Robert Armstrong
2430,Douglas Fowley
2431,Robin Williams
2433,James Gandolfini
2433,John Travolta
2433,John Lithgow
2433,William H. Macy
2434,Esther Rolle
2434,Mary Alice
2434,Alfre Woodard
2434,Wesley Snipes
2435,Sean Penn
2435,Chazz Palminteri
2435,Robin Wright
2435,Kevin Spacey
2435,Anna Paquin
2435,Meg Ryan
2435,Garry Shandling
2436,Michael Williams
2436,Cher
2436,Judi Dench
2436,Maggie Smith
2436,Paolo Seganti
2436,Massimo Ghini
2436,The Lady Olivier
2436,Maggie Smith
2436,Michael Williams
2436,Judi Dench
2436,Cher
2436,Massimo Ghini
2436,The Lady Olivier
2436,Paolo Seganti
2436,Maggie Smith
2436,Michael Williams
2436,Judi Dench
2436,Cher
2436,Massimo Ghini
2436,The Lady Olivier
2436,Paolo Seganti
2436,Massimo Ghini
2436,Michael Williams
2436,Cher
2436,Judi Dench
2436,Maggie Smith
2436,Paolo Seganti
2436,The Lady Olivier
2438,Robert Forster
2438,Meat Loaf
2438,David Paymer
2438,Swoosie Kurtz
2438,Kevin Pollak
2438,Sherilyn Fenn
2438,Taj Mahal
2438,Penelope Ann Miller
2438,Kevin Pollak
2438,Sherilyn Fenn
2438,Taj Mahal
2438,Penelope Ann Miller
2438,Meat Loaf
2438,Robert Forster
2438,David Paymer
2438,Swoosie Kurtz
2440,Vincent Kartheiser
2440,Brent Briscoe
2440,Melanie Griffith
2440,James Woods
2440,Natasha Gregson Wagner
2440,Paul Hipp
2441,Sam Elliott
2441,Woody Harrelson
2441,Billy Crudup
2441,Penélope Cruz
2442,Charles Dance
2442,David Morrissey
2442,Rachel Griffiths
2442,Emily Watson
2442,James Frain
2443,Jay Mohr
2443,Ellen Burstyn
2443,Gena Rowlands
2443,Angelina Jolie
2443,Madeleine Stowe
2443,Anthony Edwards
2443,Ryan Phillippe
2443,Jon Stewart
2443,Sean Connery
2444,Bob Hoskins
2446,Aidan Quinn
2446,Stephen Rea
2446,Annette Bening
2446,Robert Downey Jr.
2447,Scott Caan
2447,Jon Voight
2447,James Van Der Beek
2447,Paul Walker
2449,Katie Barberi
2449,Mackenzie Astin
2449,Anthony Newley
2450,Lea Thompson
2451,Machiko Kyō
2451,Kazuo Hasegawa
2451,Machiko Kyō
2451,Kazuo Hasegawa
2452,Pamela Adlon
2453,Bonnie Bedelia
2453,Fred Savage
2453,Lucy Deakins
2453,Jay Underwood
2453,Colleen Dewhurst
2454,Vincent Price
2454,David Hedison
2454,Herbert Marshall
2455,Jeff Goldblum
2455,Geena Davis
2455,John Getz
2456,John Getz
2456,Eric Stoltz
2457,Billy Crystal
2457,Gregory Hines
2459,Jessica Biel Timberlake
2460,Dennis Hopper
2461,Kate Hodge
2461,William Butler
2461,Joe Unger
2461,Toni Hudson
2461,Ken Foree
2462,Renée Zellweger
2462,Matthew McConaughey
2463,Helen Slater
2463,Danny DeVito
2463,Judge Reinhold
2463,Bette Midler
2463,Judge Reinhold
2463,Danny DeVito
2463,Bette Midler
2463,Helen Slater
2463,Danny DeVito
2463,Judge Reinhold
2463,Bette Midler
2463,Helen Slater
2465,Michael Sharrett
2465,Kristy Swanson
2465,Anne Twomey
2466,Armand Assante
2468,Whoopi Goldberg
2469,Barry Miller
2469,Nicolas Cage
2469,Catherine Hicks
2469,Kathleen Turner
2472,Charles Durning
2472,Eli Wallach
2472,Kirk Douglas
2472,The Actor …As Citizen
2472,Burt Lancaster
2474,Mary Elizabeth Mastrantonio
2474,Paul Newman
2474,Tom Cruise
2475,Clarence Williams III
2475,Ann-Margret
2475,Vanity
2475,Roy Scheider
2475,John Glover
2476,Clint Eastwood
2476,Marsha Mason
2477,Will Sampson
2477,Chuck Norris
2477,Melody Anderson
2477,Louis Gossett Jr.
2477,John Rhys-Davies
2477,Sonny Landham
2479,Buck Henry
2479,Gena Rowlands
2479,Julie Carmen
2481,David Hayman
2481,Gary Lewis
2481,Peter Mullan
2481,Lorraine McIntosh
2481,David Heyman
2481,David McKay
2482,Bruce Robinson
2482,Timothy Spall
2482,Jimmy Nail
2482,Helena Bergström
2482,Billy Connolly
2482,Stephen Rea
2482,Juliet Aubrey
2482,Bill Nighy
2486,Karen Duffy
2486,Wendell Pierce
2486,Diego Serrano
2486,Marianne Jean-Baptiste
2486,Rosie Perez
2490,David Paymer
2490,Maria Bello
2490,Gregg Henry
2490,Mel Gibson
2494,Lukas Haas
2494,Asia Argento
2496,Brendan Fraser
2496,Sissy Spacek
2496,Christopher Walken
2496,Dave Foley
2497,Robbie Coltrane
2497,Illeana Douglas
2497,John Savage
2497,Kevin Costner
2497,Robin Wright
2497,Paul Newman
2501,Chris Owen
2501,Chris Cooper
2501,Laura Dern
2502,Jennifer Aniston
2502,Stephen Root
2502,Gary Cole
2502,Ron Livingston
2505,James Gandolfini
2505,Nicolas Cage
2505,Joaquin Phoenix
2505,Peter Stormare
2506,Giovanni Ribisi
2506,Diane Keaton
2506,Tom Skerritt
2507,Jake Johannsen
2507,Nick Nolte
2507,Glenne Headly
2507,Bruce Willis
2507,Lukas Haas
2507,Omar Epps
2507,Buck Henry
2507,Barbara Hershey
2509,Catherine Hicks
2511,"Nina, Baroness van Pallandt"
2511,Elliott Gould
2511,Nina Van Pallandt
2511,Sterling Hayden
2514,Edward Furlong
2514,Clancy Brown
2514,Anthony Edwards
2520,Burt Lancaster
2520,Jean Seberg
2520,Helen Hayes
2520,Van Heflin
2520,Dean Martin
2520,Jacqueline Bisset
2521,Roy Thinnes
2521,Linda Blair
2521,Efrem Zimbalist Jr.
2521,Charlton Heston
2521,Susan Clark
2521,Myrna Loy
2521,Ed Nelson
2521,Gloria Swanson
2521,Dana Andrews
2521,Nancy Olson
2521,Karen Black
2521,Helen Reddy
2521,Linda Harrison
2521,Sid Caesar
2522,James Stewart
2522,Joseph Cotten
2522,Christopher Lee
2522,Darren McGavin
2523,Harry Guardino
2523,Susan Strasberg
2523,George Segal
2523,Timothy Bottoms
2523,Richard Widmark
2525,Robert Forster
2525,Michael V. Gazzo
2525,Robin Riker
2526,Trevor Howard
2526,Martin Landau
2526,Sean Connery
2526,Natalie Wood
2526,Karl Malden
2526,Brian Keith
2526,Henry Fonda
2526,Richard Dysart
2528,( OBE)
2528,Farrah Fawcett
2528,Jenny Agutter
2528,Peter Ustinov
2528,(OBE)
2528,Richard Jordan
2528,Roscoe Lee Browne
2528,Michael York
2529,James Daly
2529,Charlton Heston
2529,Maurice Evans
2529,Kim Hunter
2529,James Whitmore
2529,Linda Harrison
